,Okres,Kraj,OborPece,POCET
2216,Vsetín,Zlínský kraj,plastická chirurgie,1
2217,Vsetín,Zlínský kraj,pneumologie a ftizeologie,1
2218,Vsetín,Zlínský kraj,praktické lékařství pro děti a dorost,31
2219,Vsetín,Zlínský kraj,praktické lékárenství,1
2220,Vsetín,Zlínský kraj,psychiatrie,7
2221,Vsetín,Zlínský kraj,radiologie a zobrazovací metody,3
2222,Vsetín,Zlínský kraj,rehabilitační a fyzikální medicína,1
2223,Vsetín,Zlínský kraj,revmatologie,1
2224,Vsetín,Zlínský kraj,sexuologie,1
2225,Vsetín,Zlínský kraj,urologie,2
2226,Vsetín,Zlínský kraj,vnitřní lékařství,8
2227,Vsetín,Zlínský kraj,všeobecné praktické lékařství,63
2228,Vsetín,Zlínský kraj,zubní lékařství,61
2229,Vyškov,Jihomoravský kraj,Dentální hygienistka,5
2230,Vyškov,Jihomoravský kraj,Fyzioterapeut,12
2231,Vyškov,Jihomoravský kraj,Klinický logoped,7
2232,Vyškov,Jihomoravský kraj,Klinický psycholog,3
2233,Vyškov,Jihomoravský kraj,Optometrista,5
2234,Vyškov,Jihomoravský kraj,Ortotik-protetik,1
2235,Vyškov,Jihomoravský kraj,Porodní asistentka,3
2236,Vyškov,Jihomoravský kraj,Všeobecná sestra,1
2237,Vyškov,Jihomoravský kraj,Zubní technik,10
2238,Vyškov,Jihomoravský kraj,alergologie a klinická imunologie,4
2239,Vyškov,Jihomoravský kraj,chirurgie,3
2240,Vyškov,Jihomoravský kraj,dermatovenerologie,4
2241,Vyškov,Jihomoravský kraj,gynekologie a porodnictví,5
2242,Vyškov,Jihomoravský kraj,hematologie a transfúzní lékařství,1
2243,Vyškov,Jihomoravský kraj,klinická stomatologie,2
2244,Vyškov,Jihomoravský kraj,nefrologie,1
2245,Vyškov,Jihomoravský kraj,neurologie,4
2246,Vyškov,Jihomoravský kraj,oftalmologie,5
2247,Vyškov,Jihomoravský kraj,ortodoncie,3
2248,Vyškov,Jihomoravský kraj,ortopedie a traumatologie pohybového ústrojí,6
2249,Vyškov,Jihomoravský kraj,otorinolaryngologie a chirurgie hlavy a krku,1
2250,Vyškov,Jihomoravský kraj,pneumologie a ftizeologie,2
2251,Vyškov,Jihomoravský kraj,praktické lékařství pro děti a dorost,18
2252,Vyškov,Jihomoravský kraj,praktické lékárenství,3
2253,Vyškov,Jihomoravský kraj,psychiatrie,2
2254,Vyškov,Jihomoravský kraj,radiologie a zobrazovací metody,1
2255,Vyškov,Jihomoravský kraj,urologie,4
2256,Vyškov,Jihomoravský kraj,vnitřní lékařství,3
2257,Vyškov,Jihomoravský kraj,všeobecné praktické lékařství,31
2258,Vyškov,Jihomoravský kraj,zubní lékařství,28
2259,Zlín,Zlínský kraj,Dentální hygienistka,8
2260,Zlín,Zlínský kraj,Fyzioterapeut,39
2261,Zlín,Zlínský kraj,Klinický logoped,7
2262,Zlín,Zlínský kraj,Klinický psycholog,12
2263,Zlín,Zlínský kraj,Optometrista,13
2264,Zlín,Zlínský kraj,Porodní asistentka,8
2265,Zlín,Zlínský kraj,Všeobecná sestra,9
2266,Zlín,Zlínský kraj,Zubní technik,34
2267,Zlín,Zlínský kraj,Zubní technik pro fixní a snímatelné náhrady,13
2268,Zlín,Zlínský kraj,alergologie a klinická imunologie,4
2269,Zlín,Zlínský kraj,anesteziologie a intenzivní medicína,5
2270,Zlín,Zlínský kraj,chirurgie,9
2271,Zlín,Zlínský kraj,dermatovenerologie,10
2272,Zlín,Zlínský kraj,dětská neurologie,1
2273,Zlín,Zlínský kraj,endokrinologie a diabetologie,6
2274,Zlín,Zlínský kraj,gynekologie a porodnictví,25
2275,Zlín,Zlínský kraj,hematologie a transfúzní lékařství,4
2276,Zlín,Zlínský kraj,kardiologie,5
2277,Zlín,Zlínský kraj,klinická biochemie,2
2278,Zlín,Zlínský kraj,klinická onkologie,2
2279,Zlín,Zlínský kraj,neurologie,10
2280,Zlín,Zlínský kraj,oftalmologie,16
2281,Zlín,Zlínský kraj,ortodoncie,4
2282,Zlín,Zlínský kraj,ortopedie a traumatologie pohybového ústrojí,8
2283,Zlín,Zlínský kraj,otorinolaryngologie a chirurgie hlavy a krku,5
2284,Zlín,Zlínský kraj,patologie,1
2285,Zlín,Zlínský kraj,plastická chirurgie,3
2286,Zlín,Zlínský kraj,pracovní lékařství,1
2287,Zlín,Zlínský kraj,praktické lékařství pro děti a dorost,27
2288,Zlín,Zlínský kraj,praktické lékárenství,7
2289,Zlín,Zlínský kraj,psychiatrie,7
2290,Zlín,Zlínský kraj,radiologie a zobrazovací metody,5
2291,Zlín,Zlínský kraj,rehabilitační a fyzikální medicína,7
2292,Zlín,Zlínský kraj,revmatologie,1
2293,Zlín,Zlínský kraj,traumatologie,1
2294,Zlín,Zlínský kraj,urologie,18
2295,Zlín,Zlínský kraj,veřejné zdravotnictví,1
2296,Zlín,Zlínský kraj,vnitřní lékařství,2
2297,Zlín,Zlínský kraj,všeobecné praktické lékařství,97
2298,Zlín,Zlínský kraj,zubní lékařství,86
2299,Znojmo,Jihomoravský kraj,Dentální hygienistka,2
2300,Znojmo,Jihomoravský kraj,Ergoterapeut,2
2301,Znojmo,Jihomoravský kraj,Fyzioterapeut,14
2302,Znojmo,Jihomoravský kraj,Klinický logoped,5
2303,Znojmo,Jihomoravský kraj,Klinický psycholog,2
2304,Znojmo,Jihomoravský kraj,Optometrista,10
2305,Znojmo,Jihomoravský kraj,Porodní asistentka,1
2306,Znojmo,Jihomoravský kraj,Všeobecná sestra,1
2307,Znojmo,Jihomoravský kraj,Zubní technik,13
2308,Znojmo,Jihomoravský kraj,alergologie a klinická imunologie,2
2309,Znojmo,Jihomoravský kraj,chirurgie,4
2310,Znojmo,Jihomoravský kraj,dermatovenerologie,3
2311,Znojmo,Jihomoravský kraj,endokrinologie a diabetologie,2
2312,Znojmo,Jihomoravský kraj,gynekologie a porodnictví,10
2313,Znojmo,Jihomoravský kraj,hematologie a transfúzní lékařství,1
2314,Znojmo,Jihomoravský kraj,klinická stomatologie,1
2315,Znojmo,Jihomoravský kraj,neurologie,6
2316,Znojmo,Jihomoravský kraj,oftalmologie,8
2317,Znojmo,Jihomoravský kraj,ortodoncie,2
2318,Znojmo,Jihomoravský kraj,ortopedie a traumatologie pohybového ústrojí,5
2319,Znojmo,Jihomoravský kraj,pediatrie,2
2320,Znojmo,Jihomoravský kraj,pneumologie a ftizeologie,2
2321,Znojmo,Jihomoravský kraj,praktické lékařství pro děti a dorost,13
2322,Znojmo,Jihomoravský kraj,praktické lékárenství,6
2323,Znojmo,Jihomoravský kraj,psychiatrie,9
2324,Znojmo,Jihomoravský kraj,radiologie a zobrazovací metody,2
2325,Znojmo,Jihomoravský kraj,revmatologie,1
2326,Znojmo,Jihomoravský kraj,tělovýchovné lékařství,1
2327,Znojmo,Jihomoravský kraj,urologie,3
2328,Znojmo,Jihomoravský kraj,vnitřní lékařství,1
2329,Znojmo,Jihomoravský kraj,všeobecné praktické lékařství,32
2330,Znojmo,Jihomoravský kraj,zubní lékařství,38
2331,Ústí nad Labem,Ústecký kraj,Dentální hygienistka,1
2332,Ústí nad Labem,Ústecký kraj,Fyzioterapeut,19
2333,Ústí nad Labem,Ústecký kraj,Klinický logoped,4
2334,Ústí nad Labem,Ústecký kraj,Klinický psycholog,4
2335,Ústí nad Labem,Ústecký kraj,Optometrista,8
2336,Ústí nad Labem,Ústecký kraj,Všeobecná sestra,7
2337,Ústí nad Labem,Ústecký kraj,Zubní technik,6
2338,Ústí nad Labem,Ústecký kraj,alergologie a klinická imunologie,2
2339,Ústí nad Labem,Ústecký kraj,anesteziologie a intenzivní medicína,4
2340,Ústí nad Labem,Ústecký kraj,chirurgie,5
2341,Ústí nad Labem,Ústecký kraj,dermatovenerologie,3
2342,Ústí nad Labem,Ústecký kraj,dětská neurologie,1
2343,Ústí nad Labem,Ústecký kraj,endokrinologie a diabetologie,4
2344,Ústí nad Labem,Ústecký kraj,gastroenterologie,1
2345,Ústí nad Labem,Ústecký kraj,gynekologie a porodnictví,33
2346,Ústí nad Labem,Ústecký kraj,hematologie a transfúzní lékařství,1
2347,Ústí nad Labem,Ústecký kraj,infekční lékařství,2
2348,Ústí nad Labem,Ústecký kraj,kardiologie,3
2349,Ústí nad Labem,Ústecký kraj,lékařská mikrobiologie,1
2350,Ústí nad Labem,Ústecký kraj,nefrologie,1
2351,Ústí nad Labem,Ústecký kraj,neurologie,5
2352,Ústí nad Labem,Ústecký kraj,oftalmologie,8
2353,Ústí nad Labem,Ústecký kraj,ortodoncie,1
2354,Ústí nad Labem,Ústecký kraj,ortopedická protetika,2
2355,Ústí nad Labem,Ústecký kraj,ortopedie a traumatologie pohybového ústrojí,6
2356,Ústí nad Labem,Ústecký kraj,otorinolaryngologie a chirurgie hlavy a krku,5
2357,Ústí nad Labem,Ústecký kraj,plastická chirurgie,1
2358,Ústí nad Labem,Ústecký kraj,pneumologie a ftizeologie,2
2359,Ústí nad Labem,Ústecký kraj,praktické lékařství pro děti a dorost,18
2360,Ústí nad Labem,Ústecký kraj,praktické lékárenství,1
2361,Ústí nad Labem,Ústecký kraj,psychiatrie,8
2362,Ústí nad Labem,Ústecký kraj,rehabilitační a fyzikální medicína,1
2363,Ústí nad Labem,Ústecký kraj,traumatologie,1
2364,Ústí nad Labem,Ústecký kraj,urologie,5
2365,Ústí nad Labem,Ústecký kraj,vnitřní lékařství,4
2366,Ústí nad Labem,Ústecký kraj,všeobecné praktické lékařství,51
2367,Ústí nad Labem,Ústecký kraj,zubní lékařství,44
2368,Ústí nad Orlicí,Pardubický kraj,Dentální hygienistka,3
2369,Ústí nad Orlicí,Pardubický kraj,Fyzioterapeut,19
2370,Ústí nad Orlicí,Pardubický kraj,Klinický logoped,5
2371,Ústí nad Orlicí,Pardubický kraj,Klinický psycholog,5
2372,Ústí nad Orlicí,Pardubický kraj,Optometrista,7
2373,Ústí nad Orlicí,Pardubický kraj,Porodní asistentka,2
2374,Ústí nad Orlicí,Pardubický kraj,Všeobecná sestra,3
2375,Ústí nad Orlicí,Pardubický kraj,Zubní technik,10
2376,Ústí nad Orlicí,Pardubický kraj,alergologie a klinická imunologie,3
2377,Ústí nad Orlicí,Pardubický kraj,anesteziologie a intenzivní medicína,1
2378,Ústí nad Orlicí,Pardubický kraj,chirurgie,10
2379,Ústí nad Orlicí,Pardubický kraj,dermatovenerologie,10
2380,Ústí nad Orlicí,Pardubický kraj,dětská kardiologie,1
2381,Ústí nad Orlicí,Pardubický kraj,endokrinologie a diabetologie,1
2382,Ústí nad Orlicí,Pardubický kraj,epidemiologie,1
2383,Ústí nad Orlicí,Pardubický kraj,foniatrie,1
2384,Ústí nad Orlicí,Pardubický kraj,gynekologie a porodnictví,9
2385,Ústí nad Orlicí,Pardubický kraj,kardiologie,1
2386,Ústí nad Orlicí,Pardubický kraj,neurologie,6
2387,Ústí nad Orlicí,Pardubický kraj,oftalmologie,6
2388,Ústí nad Orlicí,Pardubický kraj,ortodoncie,1
2389,Ústí nad Orlicí,Pardubický kraj,ortopedie a traumatologie pohybového ústrojí,6
2390,Ústí nad Orlicí,Pardubický kraj,otorinolaryngologie a chirurgie hlavy a krku,3
2391,Ústí nad Orlicí,Pardubický kraj,pneumologie a ftizeologie,2
2392,Ústí nad Orlicí,Pardubický kraj,praktické lékařství pro děti a dorost,24
2393,Ústí nad Orlicí,Pardubický kraj,praktické lékárenství,6
2394,Ústí nad Orlicí,Pardubický kraj,psychiatrie,4
2395,Ústí nad Orlicí,Pardubický kraj,radiologie a zobrazovací metody,7
2396,Ústí nad Orlicí,Pardubický kraj,rehabilitační a fyzikální medicína,2
2397,Ústí nad Orlicí,Pardubický kraj,urologie,3
2398,Ústí nad Orlicí,Pardubický kraj,vnitřní lékařství,1
2399,Ústí nad Orlicí,Pardubický kraj,všeobecné praktické lékařství,58
2400,Ústí nad Orlicí,Pardubický kraj,zubní lékařství,34
2401,území Hlavního města Prahy,Hlavní město Praha,Adiktolog,1
2402,území Hlavního města Prahy,Hlavní město Praha,Fyzioterapeut,1
2403,území Hlavního města Prahy,Hlavní město Praha,Klinický logoped,1
2404,území Hlavního města Prahy,Hlavní město Praha,Optometrista,1
2405,území Hlavního města Prahy,Hlavní město Praha,endokrinologie a diabetologie,1
2406,území Hlavního města Prahy,Hlavní město Praha,pracovní lékařství,1
2407,území Hlavního města Prahy,Hlavní město Praha,všeobecné praktické lékařství,3
2408,Česká Lípa,Liberecký kraj,Dentální hygienistka,2
2409,Česká Lípa,Liberecký kraj,Fyzioterapeut,11
2410,Česká Lípa,Liberecký kraj,Klinický logoped,1
2411,Česká Lípa,Liberecký kraj,Klinický psycholog,2
2412,Česká Lípa,Liberecký kraj,Optometrista,1
2413,Česká Lípa,Liberecký kraj,Ortoptista,1
2414,Česká Lípa,Liberecký kraj,Všeobecná sestra,2
2415,Česká Lípa,Liberecký kraj,Zubní technik,3
2416,Česká Lípa,Liberecký kraj,alergologie a klinická imunologie,1
2417,Česká Lípa,Liberecký kraj,anesteziologie a intenzivní medicína,1
2418,Česká Lípa,Liberecký kraj,chirurgie,4
2419,Česká Lípa,Liberecký kraj,dermatovenerologie,3
2420,Česká Lípa,Liberecký kraj,endokrinologie a diabetologie,1
2421,Česká Lípa,Liberecký kraj,gynekologie a porodnictví,11
2422,Česká Lípa,Liberecký kraj,hematologie a transfúzní lékařství,2
2423,Česká Lípa,Liberecký kraj,neurologie,6
2424,Česká Lípa,Liberecký kraj,oftalmologie,3
2425,Česká Lípa,Liberecký kraj,ortodoncie,1
2426,Česká Lípa,Liberecký kraj,ortopedie a traumatologie pohybového ústrojí,5
2427,Česká Lípa,Liberecký kraj,otorinolaryngologie a chirurgie hlavy a krku,3
2428,Česká Lípa,Liberecký kraj,pneumologie a ftizeologie,1
2429,Česká Lípa,Liberecký kraj,praktické lékařství pro děti a dorost,8
2430,Česká Lípa,Liberecký kraj,praktické lékárenství,6
2431,Česká Lípa,Liberecký kraj,radiologie a zobrazovací metody,4
2432,Česká Lípa,Liberecký kraj,revmatologie,1
2433,Česká Lípa,Liberecký kraj,soudní lékařství,1
2434,Česká Lípa,Liberecký kraj,urologie,3
2435,Česká Lípa,Liberecký kraj,vnitřní lékařství,4
2436,Česká Lípa,Liberecký kraj,všeobecné praktické lékařství,26
2437,Česká Lípa,Liberecký kraj,zubní lékařství,28
2438,České Budějovice,Jihočeský kraj,Asistent ochrany a podpory veřejného zdraví,1
2439,České Budějovice,Jihočeský kraj,Dentální hygienistka,6
2440,České Budějovice,Jihočeský kraj,Fyzioterapeut,41
2441,České Budějovice,Jihočeský kraj,Klinický logoped,5
2442,České Budějovice,Jihočeský kraj,Klinický psycholog,8
2443,České Budějovice,Jihočeský kraj,Odborný fyzioterapeut,3
2444,České Budějovice,Jihočeský kraj,Optometrista,12
2445,České Budějovice,Jihočeský kraj,Porodní asistentka,2
2446,České Budějovice,Jihočeský kraj,Všeobecná sestra,8
2447,České Budějovice,Jihočeský kraj,Zubní technik,29
2448,České Budějovice,Jihočeský kraj,alergologie a klinická imunologie,3
2449,České Budějovice,Jihočeský kraj,anesteziologie a intenzivní medicína,8
2450,České Budějovice,Jihočeský kraj,chirurgie,5
2451,České Budějovice,Jihočeský kraj,dermatovenerologie,9
2452,České Budějovice,Jihočeský kraj,dětská a dorostová psychiatrie,1
2453,České Budějovice,Jihočeský kraj,dětská kardiologie,2
2454,České Budějovice,Jihočeský kraj,dětská neurologie,1
2455,České Budějovice,Jihočeský kraj,dětské lékařství,3
2456,České Budějovice,Jihočeský kraj,endokrinologie a diabetologie,2
2457,České Budějovice,Jihočeský kraj,epidemiologie,1
2458,České Budějovice,Jihočeský kraj,foniatrie,1
2459,České Budějovice,Jihočeský kraj,gastroenterologie,2
2460,České Budějovice,Jihočeský kraj,gynekologie a porodnictví,19
2461,České Budějovice,Jihočeský kraj,hematologie a transfúzní lékařství,3
2462,České Budějovice,Jihočeský kraj,kardiologie,1
2463,České Budějovice,Jihočeský kraj,klinická biochemie,2
2464,České Budějovice,Jihočeský kraj,lékařská genetika,1
2465,České Budějovice,Jihočeský kraj,lékařská mikrobiologie,1
2466,České Budějovice,Jihočeský kraj,neurochirurgie,1
2467,České Budějovice,Jihočeský kraj,neurologie,6
2468,České Budějovice,Jihočeský kraj,oftalmologie,17
2469,České Budějovice,Jihočeský kraj,ortopedická protetika,1
2470,České Budějovice,Jihočeský kraj,ortopedie a traumatologie pohybového ústrojí,12
2471,České Budějovice,Jihočeský kraj,otorinolaryngologie a chirurgie hlavy a krku,7
2472,České Budějovice,Jihočeský kraj,patologie,1
2473,České Budějovice,Jihočeský kraj,plastická chirurgie,5
2474,České Budějovice,Jihočeský kraj,pneumologie a ftizeologie,1
2475,České Budějovice,Jihočeský kraj,praktické lékařství pro děti a dorost,26
2476,České Budějovice,Jihočeský kraj,praktické lékárenství,1
2477,České Budějovice,Jihočeský kraj,psychiatrie,15
2478,České Budějovice,Jihočeský kraj,radiologie a zobrazovací metody,3
2479,České Budějovice,Jihočeský kraj,rehabilitační a fyzikální medicína,5
2480,České Budějovice,Jihočeský kraj,urologie,2
2481,České Budějovice,Jihočeský kraj,vnitřní lékařství,12
2482,České Budějovice,Jihočeský kraj,všeobecné praktické lékařství,71
2483,České Budějovice,Jihočeský kraj,zubní lékařství,90
2484,Český Krumlov,Jihočeský kraj,Dentální hygienistka,2
2485,Český Krumlov,Jihočeský kraj,Ergoterapeut,1
2486,Český Krumlov,Jihočeský kraj,Fyzioterapeut,10
2487,Český Krumlov,Jihočeský kraj,Klinický logoped,21
2488,Český Krumlov,Jihočeský kraj,Klinický psycholog,3
2489,Český Krumlov,Jihočeský kraj,Optometrista,6
2490,Český Krumlov,Jihočeský kraj,Porodní asistentka,2
2491,Český Krumlov,Jihočeský kraj,Všeobecná sestra,4
2492,Český Krumlov,Jihočeský kraj,Zubní technik,8
2493,Český Krumlov,Jihočeský kraj,alergologie a klinická imunologie,1
2494,Český Krumlov,Jihočeský kraj,anesteziologie a intenzivní medicína,4
2495,Český Krumlov,Jihočeský kraj,chirurgie,3
2496,Český Krumlov,Jihočeský kraj,dermatovenerologie,1
2497,Český Krumlov,Jihočeský kraj,dětská a dorostová psychiatrie,1
2498,Český Krumlov,Jihočeský kraj,dětská kardiologie,1
2499,Český Krumlov,Jihočeský kraj,endokrinologie a diabetologie,1
2500,Český Krumlov,Jihočeský kraj,epidemiologie,1
2501,Český Krumlov,Jihočeský kraj,gastroenterologie,1
2502,Český Krumlov,Jihočeský kraj,gynekologie a porodnictví,8
2503,Český Krumlov,Jihočeský kraj,kardiologie,1
2504,Český Krumlov,Jihočeský kraj,neurologie,2
2505,Český Krumlov,Jihočeský kraj,oftalmologie,2
2506,Český Krumlov,Jihočeský kraj,ortodoncie,1
2507,Český Krumlov,Jihočeský kraj,ortopedie a traumatologie pohybového ústrojí,2
2508,Český Krumlov,Jihočeský kraj,otorinolaryngologie a chirurgie hlavy a krku,1
2509,Český Krumlov,Jihočeský kraj,plastická chirurgie,1
2510,Český Krumlov,Jihočeský kraj,pneumologie a ftizeologie,1
2511,Český Krumlov,Jihočeský kraj,pracovní lékařství,1
2512,Český Krumlov,Jihočeský kraj,praktické lékařství pro děti a dorost,22
2513,Český Krumlov,Jihočeský kraj,psychiatrie,1
2514,Český Krumlov,Jihočeský kraj,radiologie a zobrazovací metody,2
2515,Český Krumlov,Jihočeský kraj,všeobecné praktické lékařství,31
2516,Český Krumlov,Jihočeský kraj,zubní lékařství,21
2517,Šumperk,Olomoucký kraj,Asistent ochrany a podpory veřejného zdraví,1
2518,Šumperk,Olomoucký kraj,Farmaceutický asistent,1
2519,Šumperk,Olomoucký kraj,Farmaceutický asistent pro zdravotnické prostředky,1
2520,Šumperk,Olomoucký kraj,Fyzioterapeut,31
2521,Šumperk,Olomoucký kraj,Klinický logoped,9
2522,Šumperk,Olomoucký kraj,Klinický psycholog,7
2523,Šumperk,Olomoucký kraj,Optometrista,7
2524,Šumperk,Olomoucký kraj,Porodní asistentka,5
2525,Šumperk,Olomoucký kraj,Všeobecná sestra,4
2526,Šumperk,Olomoucký kraj,Zubní technik,22
2527,Šumperk,Olomoucký kraj,alergologie a klinická imunologie,2
2528,Šumperk,Olomoucký kraj,chirurgie,4
2529,Šumperk,Olomoucký kraj,cévní chirurgie,1
2530,Šumperk,Olomoucký kraj,dermatovenerologie,6
2531,Šumperk,Olomoucký kraj,dětská a dorostová psychiatrie,1
2532,Šumperk,Olomoucký kraj,endokrinologie a diabetologie,1
2533,Šumperk,Olomoucký kraj,gastroenterologie,2
2534,Šumperk,Olomoucký kraj,gynekologie a porodnictví,11
2535,Šumperk,Olomoucký kraj,hematologie a transfúzní lékařství,2
2536,Šumperk,Olomoucký kraj,klinická biochemie,1
2537,Šumperk,Olomoucký kraj,lékařská genetika,1
2538,Šumperk,Olomoucký kraj,lékařská mikrobiologie,1
2539,Šumperk,Olomoucký kraj,neurologie,7
2540,Šumperk,Olomoucký kraj,oftalmologie,4
2541,Šumperk,Olomoucký kraj,ortodoncie,3
2542,Šumperk,Olomoucký kraj,ortopedie a traumatologie pohybového ústrojí,11
2543,Šumperk,Olomoucký kraj,otorinolaryngologie a chirurgie hlavy a krku,7
2544,Šumperk,Olomoucký kraj,plastická chirurgie,2
2545,Šumperk,Olomoucký kraj,pneumologie a ftizeologie,1
2546,Šumperk,Olomoucký kraj,pracovní lékařství,2
2547,Šumperk,Olomoucký kraj,praktické lékařství pro děti a dorost,17
2548,Šumperk,Olomoucký kraj,praktické lékárenství,8
2549,Šumperk,Olomoucký kraj,psychiatrie,6
2550,Šumperk,Olomoucký kraj,radiologie a zobrazovací metody,1
2551,Šumperk,Olomoucký kraj,rehabilitační a fyzikální medicína,4
2552,Šumperk,Olomoucký kraj,revmatologie,3
2553,Šumperk,Olomoucký kraj,urologie,7
2554,Šumperk,Olomoucký kraj,vnitřní lékařství,1
2555,Šumperk,Olomoucký kraj,všeobecné praktické lékařství,67
2556,Šumperk,Olomoucký kraj,zubní lékařství,64
2557,Žďár nad Sázavou,Kraj Vysočina,Dentální hygienistka,6
2558,Žďár nad Sázavou,Kraj Vysočina,Fyzioterapeut,12
2559,Žďár nad Sázavou,Kraj Vysočina,Klinický logoped,6
2560,Žďár nad Sázavou,Kraj Vysočina,Klinický psycholog,4
2561,Žďár nad Sázavou,Kraj Vysočina,Optometrista,6
2562,Žďár nad Sázavou,Kraj Vysočina,Porodní asistentka,2
2563,Žďár nad Sázavou,Kraj Vysočina,Všeobecná sestra,1
2564,Žďár nad Sázavou,Kraj Vysočina,Zubní technik,14
2565,Žďár nad Sázavou,Kraj Vysočina,alergologie a klinická imunologie,5
2566,Žďár nad Sázavou,Kraj Vysočina,algeziologie,1
2567,Žďár nad Sázavou,Kraj Vysočina,anesteziologie a intenzivní medicína,3
2568,Žďár nad Sázavou,Kraj Vysočina,angiologie,1
2569,Žďár nad Sázavou,Kraj Vysočina,chirurgie,3
2570,Žďár nad Sázavou,Kraj Vysočina,dermatovenerologie,6
2571,Žďár nad Sázavou,Kraj Vysočina,dětská kardiologie,3
2572,Žďár nad Sázavou,Kraj Vysočina,endokrinologie a diabetologie,2
2573,Žďár nad Sázavou,Kraj Vysočina,gynekologie a porodnictví,10
2574,Žďár nad Sázavou,Kraj Vysočina,kardiologie,2
2575,Žďár nad Sázavou,Kraj Vysočina,klinická onkologie,1
2576,Žďár nad Sázavou,Kraj Vysočina,neurologie,9
2577,Žďár nad Sázavou,Kraj Vysočina,oftalmologie,6
2578,Žďár nad Sázavou,Kraj Vysočina,ortodoncie,3
2579,Žďár nad Sázavou,Kraj Vysočina,ortopedie a traumatologie pohybového ústrojí,8
2580,Žďár nad Sázavou,Kraj Vysočina,otorinolaryngologie a chirurgie hlavy a krku,7
2581,Žďár nad Sázavou,Kraj Vysočina,pneumologie a ftizeologie,1
2582,Žďár nad Sázavou,Kraj Vysočina,praktické lékařství pro děti a dorost,1
2583,Žďár nad Sázavou,Kraj Vysočina,praktické lékárenství,4
2584,Žďár nad Sázavou,Kraj Vysočina,psychiatrie,5
2585,Žďár nad Sázavou,Kraj Vysočina,radiologie a zobrazovací metody,1
2586,Žďár nad Sázavou,Kraj Vysočina,rehabilitační a fyzikální medicína,4
2587,Žďár nad Sázavou,Kraj Vysočina,revmatologie,2
2588,Žďár nad Sázavou,Kraj Vysočina,urologie,3
2589,Žďár nad Sázavou,Kraj Vysočina,vnitřní lékařství,3
2590,Žďár nad Sázavou,Kraj Vysočina,všeobecné praktické lékařství,2
2591,Žďár nad Sázavou,Kraj Vysočina,zubní lékařství,50
