,OkresCode,Okres,KrajCode,Kraj,OborPece,POCET,ID_obor_pece
479,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, gynekologie a porodnictví",1,1303
480,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí",1,1308
481,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"orální a maxilofaciální chirurgie, zubní lékařství",9,1311
482,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,otorinolaryngologie a chirurgie hlavy a krku,53,1314
483,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"otorinolaryngologie a chirurgie hlavy a krku, dermatovenerologie",1,1317
484,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"otorinolaryngologie a chirurgie hlavy a krku, otorinolaryngologie a chirurgie hlavy a krku",24,1319
485,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"otorinolaryngologie a chirurgie hlavy a krku, otorinolaryngologie a chirurgie hlavy a krku, dermatovenerologie",1,1320
486,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"otorinolaryngologie a chirurgie hlavy a krku, otorinolaryngologie a chirurgie hlavy a krku, oftalmologie",1,1321
487,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,paliativní medicína,1,1323
488,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"paliativní medicína, algeziologie, anesteziologie a intenzivní medicína",2,1325
489,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"paliativní medicína, anesteziologie a intenzivní medicína",1,1328
490,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,patologie,3,1346
491,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"patologie, patologie, neurologie, lékařská mikrobiologie, klinická biochemie, alergologie a klinická imunologie",1,1352
492,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"perinatologie a fetomaternální medicína, gynekologie a porodnictví",2,1365
493,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"perinatologie a fetomaternální medicína, lékařská genetika, gynekologie a porodnictví",1,1366
494,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,plastická chirurgie,73,1367
495,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"plastická chirurgie, anesteziologie a intenzivní medicína",1,1368
496,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"plastická chirurgie, chirurgie",5,1369
497,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"plastická chirurgie, dermatovenerologie",3,1374
498,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"plastická chirurgie, dermatovenerologie, anesteziologie a intenzivní medicína",1,1375
499,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"plastická chirurgie, dětská chirurgie",1,1376
500,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"plastická chirurgie, ortopedie a traumatologie pohybového ústrojí, dermatovenerologie",2,1381
501,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"plastická chirurgie, plastická chirurgie",33,1386
502,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"plastická chirurgie, plastická chirurgie, anesteziologie a intenzivní medicína",4,1387
503,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"plastická chirurgie, plastická chirurgie, anesteziologie a intenzivní medicína, anesteziologie a intenzivní medicína",7,1388
504,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"plastická chirurgie, plastická chirurgie, chirurgie, chirurgie",1,1390
505,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"plastická chirurgie, plastická chirurgie, dermatovenerologie, anesteziologie a intenzivní medicína, anesteziologie a intenzivní medicína",1,1399
506,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"plastická chirurgie, plastická chirurgie, dermatovenerologie, dermatovenerologie, anesteziologie a intenzivní medicína",1,1401
507,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"plastická chirurgie, plastická chirurgie, dermatovenerologie, dermatovenerologie, anesteziologie a intenzivní medicína, anesteziologie a intenzivní medicína",1,1402
508,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"plastická chirurgie, plastická chirurgie, oftalmologie, oftalmologie, anesteziologie a intenzivní medicína",1,1403
509,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,pneumologie a ftizeologie,11,1407
510,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"pneumologie a ftizeologie, alergologie a klinická imunologie",3,1408
511,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"pneumologie a ftizeologie, pneumologie a ftizeologie",8,1413
512,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"pneumologie a ftizeologie, pneumologie a ftizeologie, alergologie a klinická imunologie",1,1414
513,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"pneumologie a ftizeologie, pneumologie a ftizeologie, ortopedie a traumatologie pohybového ústrojí",1,1416
514,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"posudkové lékařství, všeobecné praktické lékařství, vnitřní lékařství, endokrinologie a diabetologie",1,1418
515,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,pracovní lékařství,3,1419
516,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"pracovní lékařství, Adiktolog, Adiktolog, klinická farmakologie, klinická farmacie, všeobecné praktické lékařství, vnitřní lékařství, vnitřní lékařství, vnitřní lékařství, vnitřní lékařství, vnitřní lékařství, pneumologie a ftizeologie, pneumologie a ftizeologie, pneumologie a ftizeologie, neurologie, neurologie, neurologie",1,1420
517,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"pracovní lékařství, Fyzioterapeut, vnitřní lékařství, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, otorinolaryngologie a chirurgie hlavy a krku, neurologie, klinická onkologie, kardiologie, alergologie a klinická imunologie",1,1429
518,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"pracovní lékařství, Fyzioterapeut, všeobecné praktické lékařství, vnitřní lékařství, radiologie a zobrazovací metody, psychiatrie, pneumologie a ftizeologie, neurologie, klinická onkologie, kardiologie, dermatovenerologie",1,1432
519,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"pracovní lékařství, Klinický psycholog, Adiktolog, Nutriční terapeut, všeobecné praktické lékařství, vnitřní lékařství, psychiatrie, infekční lékařství, chirurgie, gynekologie a porodnictví, gastroenterologie, endokrinologie a diabetologie",1,1435
520,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"pracovní lékařství, dětská neurologie, Fyzioterapeut, Klinický logoped, Klinický psycholog, Ergoterapeut, Všeobecná sestra, nutriční podpora, onkologická farmacie, urogynekologie, sexuologie, popáleninová medicína, popáleninová medicína, popáleninová medicína, paliativní medicína, onkochirurgie, onkogynekologie, neuroradiologie, neonatologie, neonatologie, neonatologie, medicína dlouhodobé péče, klinická osteologie, klinická výživa a intenzivní metabolická péče, korektivní dermatologie, korektivní dermatologie, koloproktologie, intervenční radiologie, intenzívní medicína, hygiena výživy a předmětů běžného užívání, hygiena dětí a dorostu, hygiena obecná a komunální, hrudní chirurgie, hrudní chirurgie, hrudní chirurgie, foniatrie, foniatrie, foniatrie, epidemiologie, dětská revmatologie, dětská otorinolaryngologie, dětská otorinolaryngologie, dětská otorinolaryngologie, dětská nefrologie, dětská kardiologie, dětská gastroenterologie a hepatologie, dětská dermatovenerologie, angiologie, angiologie, angiologie, algeziologie, nemocniční lékárenství, farmaceutická kontrola, praktické lékárenství, klinická farmacie, laboratorní a vyšetřovací metody ve zdravotnictví, farmaceutická technologie, klinická stomatologie, ortodoncie, orální a maxilofaciální chirurgie, orální a maxilofaciální chirurgie, orální a maxilofaciální chirurgie, všeobecné praktické lékařství, vnitřní lékařství, vnitřní lékařství, vnitřní lékařství, urologie, urologie, urologie, traumatologie, traumatologie, traumatologie, soudní lékařství, revmatologie, revmatologie, revmatologie, rehabilitační a fyzikální medicína, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, psychiatrie, radiační onkologie, radiační onkologie, praktické lékařství pro děti a dorost, pneumologie a ftizeologie, pneumologie a ftizeologie, pneumologie a ftizeologie, plastická chirurgie, plastická chirurgie, plastická chirurgie, patologie, otorinolaryngologie a chirurgie hlavy a krku, otorinolaryngologie a chirurgie hlavy a krku, otorinolaryngologie a chirurgie hlavy a krku, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, oftalmologie, oftalmologie, nukleární medicína, neurologie, neurologie, neurologie, neurologie, neurochirurgie, neurochirurgie, nefrologie, nefrologie, nefrologie, lékařská mikrobiologie, lékařská genetika, lékařská genetika, klinická onkologie, klinická onkologie, klinická onkologie, klinická biochemie, kardiologie, kardiologie, kardiologie, kardiochirurgie, kardiochirurgie, kardiochirurgie, chirurgie, chirurgie, chirurgie, hygiena a epidemiologie, hematologie a transfúzní lékařství, hematologie a transfúzní lékařství, hematologie a transfúzní lékařství, gynekologie a porodnictví, gynekologie a porodnictví, gynekologie a porodnictví, geriatrie, geriatrie, gastroenterologie, gastroenterologie, gastroenterologie, endokrinologie a diabetologie, endokrinologie a diabetologie, endokrinologie a diabetologie, dětské lékařství, dětské lékařství, dětské lékařství, dermatovenerologie, dermatovenerologie, dermatovenerologie, cévní chirurgie, cévní chirurgie, cévní chirurgie, anesteziologie a intenzivní medicína, anesteziologie a intenzivní medicína, alergologie a klinická imunologie",1,1440
521,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"pracovní lékařství, klinická osteologie, angiologie, vnitřní lékařství, revmatologie, radiologie a zobrazovací metody, neurologie, nefrologie, klinická onkologie, kardiologie, chirurgie, endokrinologie a diabetologie, dermatovenerologie, anesteziologie a intenzivní medicína",1,1447
522,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"pracovní lékařství, laboratorní a vyšetřovací metody ve zdravotnictví, všeobecné praktické lékařství, pneumologie a ftizeologie, lékařská mikrobiologie, hygiena a epidemiologie",1,1448
523,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"pracovní lékařství, pracovní lékařství, Fyzioterapeut, Klinický logoped, Klinický logoped, Klinický psycholog, Klinický psycholog, Klinický psycholog, Adiktolog, Adiktolog, Nutriční terapeut, Ergoterapeut, Ergoterapeut, Sestra pro péči v psychiatrii, Sestra pro péči v psychiatrii, Sestra pro péči v psychiatrii, Sestra pro péči v psychiatrii, Sestra pro péči v psychiatrii, Sestra pro péči v psychiatrii, Všeobecná sestra, Všeobecná sestra, Všeobecná sestra, sexuologie, sexuologie, sexuologie, sexuologie, sexuologie, návykové nemoci, návykové nemoci, návykové nemoci, návykové nemoci, návykové nemoci, gerontopsychiatrie, gerontopsychiatrie, gerontopsychiatrie, gerontopsychiatrie, gerontopsychiatrie, foniatrie, foniatrie, dětská a dorostová psychiatrie, dětská a dorostová psychiatrie, dětská a dorostová psychiatrie, dětská a dorostová psychiatrie, dětská a dorostová psychiatrie, praktické lékárenství, klinická farmacie, vnitřní lékařství, vnitřní lékařství, vnitřní lékařství, vnitřní lékařství, vnitřní lékařství, urologie, urologie, rehabilitační a fyzikální medicína, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, radiologie a zobrazovací metody, psychiatrie, psychiatrie, psychiatrie, psychiatrie, psychiatrie, psychiatrie, otorinolaryngologie a chirurgie hlavy a krku, otorinolaryngologie a chirurgie hlavy a krku, oftalmologie, oftalmologie, neurologie, neurologie, gynekologie a porodnictví, gynekologie a porodnictví, dermatovenerologie, dermatovenerologie, anesteziologie a intenzivní medicína",1,1450
524,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"pracovní lékařství, všeobecné praktické lékařství",1,1454
525,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"pracovní lékařství, všeobecné praktické lékařství, vnitřní lékařství, neurologie",1,1457
526,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"pracovní lékařství, všeobecné praktické lékařství, vnitřní lékařství, radiologie a zobrazovací metody, psychiatrie, otorinolaryngologie a chirurgie hlavy a krku, otorinolaryngologie a chirurgie hlavy a krku, ortopedie a traumatologie pohybového ústrojí, oftalmologie, neurologie, kardiologie, gynekologie a porodnictví, endokrinologie a diabetologie, dermatovenerologie",1,1458
527,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,praktické lékařství pro děti a dorost,202,1460
528,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"praktické lékařství pro děti a dorost, alergologie a klinická imunologie",7,1461
529,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"praktické lékařství pro děti a dorost, dětské lékařství",1,1465
530,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"praktické lékařství pro děti a dorost, kardiologie",1,1471
531,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"praktické lékařství pro děti a dorost, nefrologie",1,1473
532,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,praktické lékárenství,337,1481
533,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"praktické lékárenství, dermatovenerologie",1,1483
534,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"praktické lékárenství, ortopedie a traumatologie pohybového ústrojí",1,1488
535,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"praktické lékárenství, praktické lékárenství",2,1489
536,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"praktické lékárenství, radiologie a zobrazovací metody, ortopedie a traumatologie pohybového ústrojí, gynekologie a porodnictví",1,1490
537,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"praktické lékárenství, vnitřní lékařství, endokrinologie a diabetologie",1,1495
538,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"praktické lékárenství, všeobecné praktické lékařství, vnitřní lékařství, psychiatrie, praktické lékařství pro děti a dorost, ortopedie a traumatologie pohybového ústrojí, neurologie, gynekologie a porodnictví, endokrinologie a diabetologie",1,1504
